Height: 10
Width: 30
m 27 4
0 20 4
1 23 3
2 6 4
t 150 33
m 26 4
0 20 3
1 23 2
2 5 4
t 149 33
m 26 4
0 19 3
1 22 2
2 5 5
t 148 33
m 25 4
0 20 3
1 21 2
2 6 5
t 147 33
m 25 4
0 20 2
1 20 2
2 5 5
t 146 33
m 24 4
0 20 1
1 20 3
2 6 5
t 145 33
m 25 4
0 19 1
1 20 2
2 5 5
t 144 33
m 25 3
0 20 1
1 20 1
2 5 6
t 143 33
m 25 3
0 19 1
1 20 2
2 5 5
t 142 33
m 25 2
0 18 1
1 20 1
2 6 5
t 141 33
m 25 3
0 19 1
1 20 0
2 5 5
t 140 33
m 26 3
0 18 1
1 19 0
2 5 4
t 139 34
m 27 3
0 18 0
1 18 0
2 6 4
t 138 34
m 28 3
0 19 0
1 17 0
2 7 4
t 137 34
m 28 2
0 20 0
1 18 0
2 7 5
t 136 34
m 28 1
0 21 0
1 19 0
2 8 5
t 135 34
m 29 1
0 20 0
1 18 0
2 7 5
t 134 34
m 29 2
0 19 0
1 18 1
2 6 5
t 133 34
m 29 3
0 20 0
1 19 1
2 7 5
t 132 34
m 29 4
0 20 1
1 18 1
2 7 4
t 131 35
m 28 4
0 20 0
1 19 1
2 7 3
t 130 35
m 28 3
0 19 0
1 19 0
2 7 4
t 129 35
m 27 3
0 18 0
1 20 0
2 8 4
t 128 35
m 27 4
0 17 0
1 19 0
2 8 3
t 127 35
m 26 4
0 16 0
1 18 0
2 9 3
t 126 35
m 26 4
0 16 1
1 17 0
2 9 4
t 125 35
m 27 4
0 17 1
1 17 1
2 10 4
t 124 35
m 28 4
0 17 0
1 18 1
2 11 4
t 123 35
m 28 5
0 18 0
1 19 1
2 11 5
t 122 35
m 27 5
0 18 1
1 18 1
2 12 5
t 121 35
m 27 5
0 18 2
1 17 1
2 12 6
t 120 35
m 27 6
0 18 1
1 18 1
2 11 6
t 119 35
m 28 6
0 18 2
1 19 1
2 11 7
t 118 35
m 29 6
0 18 3
1 19 2
2 10 7
t 117 35
m 29 6
0 18 4
1 20 2
2 11 7
t 116 35
m 28 6
0 17 4
1 20 3
2 11 6
t 115 35
m 28 5
0 16 4
1 19 3
2 12 6
t 114 35
m 28 6
0 15 4
1 20 3
2 12 5
t 113 35
m 28 7
0 15 3
1 20 2
2 12 4
t 112 35
m 28 8
0 16 3
1 20 1
2 12 5
t 111 35
m 28 9
0 17 3
1 20 0
2 13 5
t 110 35
m 29 9
0 18 3
1 19 0
2 14 5
t 109 36
m 28 9
0 19 3
1 18 0
2 14 6
t 108 36
m 29 9
0 19 2
1 17 0
2 13 6
t 107 36
m 29 8
0 19 3
1 17 1
2 14 6
t 106 36
m 29 7
0 20 3
1 18 1
2 14 5
t 105 36
m 29 7
0 19 3
1 17 1
2 14 6
t 104 36
m 29 7
0 18 3
1 18 1
2 13 6
t 103 36
m 28 7
0 18 4
1 17 1
2 14 6
t 102 36
m 28 8
0 17 4
1 16 1
2 14 5
t 101 36
m 28 7
0 16 4
1 16 2
2 15 5
t 100 36
m 28 7
0 17 4
1 16 3
2 15 4
t 99 36
m 28 6
0 16 4
1 16 2
2 15 3
t 98 36
m 28 6
0 15 4
1 17 2
2 15 2
t 97 36
m 28 7
0 15 5
1 17 3
2 15 3
t 96 36
m 28 7
0 14 5
1 17 2
2 16 3
t 95 36
m 29 7
0 15 5
1 17 1
2 16 2
t 94 36
m 29 7
0 16 5
1 16 1
2 15 2
t 93 36
m 29 6
0 17 5
1 17 1
2 15 3
t 92 36
m 29 6
0 16 5
1 18 1
2 16 3
t 91 36
m 29 5
0 15 5
1 18 0
2 16 2
t 90 37
m 29 6
0 15 4
1 17 0
2 15 2
t 89 37
m 28 6
0 16 4
1 18 0
2 15 3
t 88 37
m 29 6
0 17 4
1 17 0
2 15 4
t 87 37
m 28 6
0 17 5
1 16 0
2 14 4
t 86 37
m 28 6
0 17 6
1 15 0
2 15 4
t 85 37
m 27 6
0 18 6
1 15 1
2 16 4
t 84 37
m 27 5
0 18 5
1 15 2
2 16 5
t 83 37
m 27 4
0 18 6
1 14 2
2 16 4
t 82 37
m 27 3
0 19 6
1 14 3
2 15 4
t 81 37
m 28 3
0 18 6
1 14 2
2 15 5
t 80 37
m 28 2
0 17 6
1 14 1
2 15 6
t 79 37
m 28 2
0 17 7
1 13 1
2 15 7
t 78 37
m 28 2
0 16 7
1 12 1
2 16 7
t 77 37
m 28 1
0 15 7
1 12 0
2 16 8
t 76 37
m 28 2
0 15 6
1 12 1
2 17 8
t 75 37
m 27 2
0 15 5
1 13 1
2 16 8
t 74 37
m 26 2
0 16 5
1 13 2
2 16 7
t 73 37
m 27 2
0 16 4
1 13 3
2 15 7
t 72 37
m 27 1
0 16 5
1 12 3
2 15 6
t 71 37
m 26 1
0 15 5
1 11 3
2 15 5
t 70 37
m 26 2
0 15 4
1 11 4
2 16 5
t 69 37
m 26 3
0 16 4
1 12 4
2 16 6
t 68 37
m 27 3
0 15 4
1 12 5
2 15 6
t 67 37
m 26 3
0 15 3
1 11 5
2 14 6
t 66 37
m 25 3
0 15 2
1 11 6
2 15 6
t 65 37
m 25 4
0 15 1
1 10 6
2 15 7
t 64 37
m 26 4
0 15 0
1 9 6
2 16 7
t 63 37
m 25 4
0 16 0
1 8 6
2 17 7
t 62 37
m 25 3
0 17 0
1 8 7
2 17 6
t 61 37
m 25 4
0 17 1
1 9 7
2 17 5
t 60 37
m 24 4
0 16 1
1 8 7
2 17 6
t 59 37
m 24 3
0 16 0
1 7 7
2 17 7
t 58 38
m 24 2
0 15 0
1 7 6
2 17 8
t 57 38
m 23 2
0 15 1
1 6 6
2 16 8
t 56 38
m 23 2
0 16 1
1 7 6
2 16 7
t 55 38
m 22 2
0 17 1
1 6 6
2 16 8
t 54 38
m 21 2
0 17 0
1 5 6
2 17 8
t 53 38
m 21 3
0 16 0
1 5 5
2 16 8
t 52 38
m 21 2
0 16 1
1 5 6
2 17 8
t 51 38
m 21 1
0 16 0
1 4 6
2 17 7
t 50 38
m 22 1
0 17 0
1 5 6
2 17 8
t 49 39
m 23 1
0 16 0
1 4 6
2 18 8
t 48 39
m 23 2
0 17 0
1 4 5
2 17 8
t 47 39
m 23 2
0 17 1
1 5 5
2 17 7
t 46 39
m 23 1
0 18 1
1 4 5
2 17 8
t 45 39
m 22 1
0 17 1
1 4 4
2 16 8
t 44 39
m 23 1
0 18 1
1 4 5
2 17 8
t 43 39
m 23 0
0 17 1
1 4 6
2 16 8
t 42 39
m 22 0
0 16 1
1 4 7
2 15 8
t 41 39
m 22 1
0 15 1
1 4 8
2 16 8
t 40 39
m 22 2
0 14 1
1 4 7
2 15 8
t 39 39
m 23 2
0 14 0
1 4 6
2 15 7
t 38 39
m 23 2
0 13 0
1 5 6
2 14 7
t 37 39
m 24 2
0 14 0
1 4 6
2 13 7
t 36 39
m 23 2
0 15 0
1 4 5
2 13 6
t 35 39
m 23 1
0 16 0
1 4 6
2 13 7
t 34 39
m 23 2
0 15 0
1 4 7
2 12 7
t 33 39
m 24 2
0 15 1
1 4 6
2 13 7
t 32 39
m 23 2
0 15 2
1 5 6
2 13 6
t 31 39
m 23 3
0 16 2
1 6 6
2 12 6
t 30 39
m 24 3
0 17 2
1 6 7
2 12 7
t 29 39
m 24 4
0 18 2
1 6 8
2 12 6
t 28 39
m 23 4
0 19 2
1 7 8
2 12 5
t 27 39
m 22 4
0 18 2
1 7 7
2 11 5
t 26 39
m 22 5
0 18 1
1 7 8
2 12 5
t 25 39
m 22 6
0 18 2
1 7 7
2 12 6
t 24 39
m 23 6
0 17 2
1 8 7
2 13 6
t 23 40
m 23 5
0 17 1
1 8 8
2 14 6
t 22 40
m 23 5
0 18 1
1 7 8
2 15 6
t 21 40
m 22 5
0 19 1
1 8 8
2 15 7
t 20 40
m 22 6
0 18 1
1 8 7
2 15 8
t 19 40
m 23 6
0 18 0
1 8 8
2 15 7
t 18 40
m 23 7
0 17 0
1 8 7
2 14 7
t 17 40
m 23 8
0 17 1
1 9 7
2 15 7
t 16 40
m 23 9
0 17 2
1 9 6
2 15 8
t 15 40
m 24 9
0 16 2
1 9 5
2 15 7
t 14 40
m 24 8
0 16 1
1 9 6
2 14 7
t 13 40
m 24 7
0 17 1
1 9 7
2 15 7
t 12 40
m 24 6
0 16 1
1 9 6
2 15 8
t 11 41
m 24 7
0 15 1
1 9 5
2 15 7
t 10 41
m 24 8
0 16 1
1 10 5
2 14 7
t 9 41
m 24 9
0 17 1
1 11 5
2 14 6
t 8 41
m 24 9
0 16 1
1 11 6
2 13 6
t 7 41
m 24 8
0 17 1
1 11 5
2 14 6
t 6 41
m 25 8
0 17 0
1 11 6
2 13 6
t 5 41
m 25 9
0 18 0
1 11 5
2 13 7
t 4 41
m 26 9
0 17 0
1 11 6
2 12 7
t 3 41
m 25 9
0 16 0
1 11 5
2 12 6
t 2 41
m 24 9
0 17 0
1 10 5
2 11 6
t 1 41
m 25 9
0 18 0
1 11 5
2 11 5
t 0 41

30
10
m 0 0
0 29 9
1 29 9
2 29 9
p 5 0
p 6 0
p 7 0
p 8 0
p 9 0
p 11 0
p 12 0
p 14 0
p 25 0
p 26 0
p 29 0
p 0 1
p 2 1
p 5 1
p 10 1
p 11 1
p 21 1
p 24 1
p 25 1
p 1 2
p 4 2
p 7 2
p 15 2
p 19 2
p 24 2
p 28 2
p 8 3
p 10 3
p 15 3
p 20 3
p 23 3
p 5 4
p 8 4
p 10 4
p 12 4
p 16 4
p 18 4
p 21 4
p 22 4
p 27 4
p 1 5
p 11 5
p 13 5
p 14 5
p 17 5
p 19 5
p 25 5
p 27 5
p 1 6
p 2 6
p 3 6
p 7 6
p 12 6
p 14 6
p 15 6
p 16 6
p 18 6
p 29 6
p 2 7
p 14 7
p 15 7
p 20 7
p 2 8
p 13 8
p 14 8
p 28 8
p 3 9
p 4 9
p 9 9
p 10 9
p 16 9
p 18 9
p 19 9
p 22 9
t 600 0
m 0 0
0 28 9
1 28 9
2 29 8
t 599 0
m 0 0
0 27 9
1 28 8
2 28 8
t 598 0
m 1 0
0 26 9
1 27 8
2 28 7
t 597 0
m 1 1
0 26 8
1 27 7
2 27 7
t 596 0
m 2 1
0 26 7
1 27 8
2 27 8
t 595 1
m 1 1
0 26 8
1 27 7
2 27 7
t 594 1
m 1 1
0 27 8
1 27 6
2 28 7
t 593 1
m 2 1
0 28 8
1 28 6
2 27 7
t 592 1
m 2 2
0 27 8
1 28 7
2 26 7
t 591 1
m 3 2
0 27 7
1 28 8
2 25 7
t 590 1
m 4 2
0 26 7
1 27 8
2 26 7
t 589 2
m 3 2
0 26 8
1 26 8
2 27 7
t 588 2
m 3 2
0 27 8
1 25 8
2 26 7
t 587 2
m 3 1
0 27 7
1 25 7
2 26 6
t 586 2
m 3 0
0 27 8
1 25 6
2 27 6
t 585 2
m 2 0
0 27 7
1 26 6
2 27 5
t 584 2
m 3 0
0 28 7
1 26 7
2 27 4
t 583 2
m 3 0
0 28 6
1 26 8
2 26 4
t 582 2
m 4 0
0 28 5
1 27 8
2 26 3
t 581 2
m 5 0
0 28 6
1 26 8
2 27 3
t 580 3
m 5 1
0 28 7
1 25 8
2 27 4
t 579 4
m 5 0
0 27 7
1 26 8
2 27 3
t 578 4
m 5 0
0 27 6
1 27 8
2 26 3
t 577 4
m 4 0
0 27 7
1 26 8
2 27 3
t 576 4
m 4 1
0 27 8
1 27 8
2 27 2
t 575 4
m 4 2
0 26 8
1 28 8
2 26 2
t 574 4
m 4 1
0 25 8
1 27 8
2 25 2
t 573 4
m 3 1
0 25 7
1 26 8
2 24 2
t 572 4
m 3 2
0 25 6
1 27 8
2 24 3
t 571 4
m 3 3
0 25 7
1 27 7
2 25 3
t 570 4
m 3 4
0 25 8
1 26 7
2 24 3
t 569 4
m 3 3
0 26 8
1 25 7
2 25 3
t 568 4
m 3 2
0 25 8
1 25 8
2 26 3
t 567 4
m 3 3
0 25 7
1 25 7
2 26 2
t 566 4
m 4 3
0 26 7
1 24 7
2 27 2
t 565 4
m 3 3
0 26 8
1 23 7
2 28 2
t 564 4
m 3 2
0 27 8
1 22 7
2 27 2
t 563 4
m 3 2
0 26 8
1 22 8
2 27 3
t 562 4
m 3 1
0 26 7
1 21 8
2 27 2
t 561 4
m 3 0
0 27 7
1 20 8
2 27 3
t 560 4
m 3 1
0 28 7
1 21 8
2 27 4
t 559 4
m 3 2
0 28 8
1 22 8
2 27 5
t 558 4
m 3 1
0 27 8
1 23 8
2 27 4
t 557 4
m 2 1
0 26 8
1 22 8
2 26 4
t 556 4
m 2 1
0 25 8
1 22 7
2 27 4
t 555 4
m 2 2
0 24 8
1 23 7
2 27 3
t 554 4
m 3 2
0 25 8
1 24 7
2 27 4
t 553 4
m 4 2
0 26 8
1 24 8
2 26 4
t 552 4
m 3 2
0 26 7
1 23 8
2 26 3
t 551 4
m 3 2
0 26 8
1 24 8
2 26 4
t 550 4
m 3 1
0 27 8
1 24 7
2 27 4
t 549 4
m 3 1
0 26 8
1 25 7
2 27 3
t 548 4
m 3 0
0 25 8
1 25 8
2 26 3
t 547 4
m 4 0
0 26 8
1 25 7
2 26 4
t 546 4
m 5 0
0 25 8
1 24 7
2 27 4
t 545 4
m 6 0
0 26 8
1 25 7
2 27 3
t 544 5
m 6 1
0 26 7
1 24 7
2 26 3
t 543 5
m 5 1
0 26 8
1 25 7
2 27 3
t 542 5
m 5 2
0 27 8
1 25 8
2 27 4
t 541 5
m 5 3
0 27 7
1 25 7
2 26 4
t 540 5
m 5 3
0 27 8
1 25 8
2 26 3
t 539 5
m 5 3
0 28 8
1 26 8
2 27 3
t 538 5
m 5 3
0 27 8
1 27 8
2 26 3
t 537 5
m 5 4
0 26 8
1 26 8
2 26 2
t 536 6
m 5 4
0 27 8
1 26 7
2 25 2
t 535 6
m 5 5
0 27 7
1 25 7
2 25 1
t 534 6
m 5 6
0 26 7
1 25 8
2 25 0
t 533 6
m 4 6
0 27 7
1 25 7
2 24 0
t 532 6
m 5 6
0 27 8
1 24 7
2 24 1
t 531 6
m 4 6
0 27 7
1 23 7
2 24 0
t 530 6
m 3 6
0 27 6
1 24 7
2 24 1
t 529 7
m 3 6
0 26 6
1 24 8
2 23 1
t 528 7
m 3 7
0 26 7
1 24 7
2 23 0
t 527 7
m 2 7
0 26 6
1 25 7
2 24 0
t 526 8
m 3 7
0 26 7
1 25 8
2 23 0
t 525 8
m 2 7
0 25 7
1 25 7
2 23 1
t 524 8
m 2 8
0 25 8
1 24 7
2 23 0
t 523 9
m 3 8
0 26 8
1 24 8
2 22 0
t 522 9
m 3 8
0 26 7
1 25 8
2 23 0
t 521 9
m 3 9
0 26 6
1 26 8
2 24 0
t 520 10
m 3 9
0 26 7
1 27 8
2 23 0
t 519 10
m 4 9
0 26 8
1 27 7
2 24 0
t 518 11
m 4 9
0 25 8
1 27 6
2 23 0
t 517 11
m 4 9
0 26 8
1 27 7
2 24 0
t 516 11
m 5 9
0 27 8
1 26 7
2 25 0
t 515 11
m 5 8
0 28 8
1 26 8
2 26 0
t 514 11
m 4 8
0 28 7
1 25 8
2 25 0
t 513 11
m 4 7
0 28 6
1 24 8
2 26 0
t 512 11
m 5 7
0 28 7
1 24 7
2 27 0
t 511 11
m 4 7
0 27 7
1 23 7
2 27 1
t 510 11
m 3 7
0 28 7
1 24 7
2 27 2
t 509 11
m 3 8
0 28 8
1 23 7
2 27 1
t 508 11
m 2 8
0 28 7
1 22 7
2 27 2
t 507 11
m 2 7
0 27 7
1 21 7
2 27 1
t 506 11
m 2 6
0 26 7
1 21 8
2 28 1
t 505 12
m 2 7
0 26 8
1 20 8
2 27 1
t 504 12
m 2 6
0 26 7
1 20 7
2 28 1
t 503 12
m 2 7
0 25 7
1 21 7
2 28 0
t 502 12
m 2 7
0 24 7
1 21 8
2 28 1
t 501 12
m 1 7
0 25 7
1 21 7
2 27 1
t 500 12
m 1 6
0 26 7
1 21 8
2 27 0
t 499 13
m 1 5
0 27 7
1 20 8
2 27 1
t 498 14
m 2 5
0 27 8
1 21 8
2 27 2
t 497 14
m 2 5
0 28 8
1 20 8
2 27 3
t 496 14
m 1 5
0 28 7
1 19 8
2 27 4
t 495 14
m 2 5
0 27 7
1 20 8
2 26 4
t 494 14
m 1 5
0 28 7
1 19 8
2 25 4
t 493 14
m 1 5
0 28 8
1 18 8
2 25 3
t 492 14
m 2 5
0 28 7
1 18 7
2 26 3
t 491 14
m 2 4
0 27 7
1 19 7
2 26 2
t 490 14
m 3 4
0 27 8
1 18 7
2 27 2
t 489 14
m 2 4
0 26 8
1 18 6
2 26 2
t 488 14
m 2 4
0 25 8
1 18 5
2 27 2
t 487 14
m 2 5
0 26 8
1 18 4
2 27 3
t 486 14
m 1 5
0 25 8
1 18 3
2 27 2
t 485 14
m 1 6
0 24 8
1 18 2
2 28 2
t 484 14
m 1 7
0 23 8
1 18 3
2 27 2
t 483 14
m 1 8
0 22 8
1 17 3
2 27 1
t 482 14
m 0 8
0 21 8
1 17 4
2 28 1
t 481 14
m 1 8
0 22 8
1 17 3
2 28 2
t 480 14
m 1 9
0 21 8
1 17 2
2 27 2
t 479 14
m 2 9
0 22 8
1 16 2
2 27 3
t 478 14
m 1 9
0 22 7
1 16 1
2 28 3
t 477 14
m 0 9
0 21 7
1 17 1
2 28 2
t 476 14
m 0 9
0 20 7
1 16 1
2 28 3
t 475 14
m 0 8
0 20 6
1 15 1
2 28 4
t 474 14
m 1 8
0 19 6
1 16 1
2 27 4
t 473 14
m 1 9
0 18 6
1 17 1
2 27 5
t 472 14
m 1 8
0 18 7
1 17 0
2 26 5
t 471 14
m 0 8
0 19 7
1 17 1
2 26 4
t 470 14
m 0 7
0 19 6
1 16 1
2 26 3
t 469 14
m 0 7
0 20 6
1 17 1
2 25 3
t 468 14
m 0 8
0 20 7
1 16 1
2 25 4
t 467 14
m 1 8
0 20 8
1 15 1
2 24 4
t 466 14
m 1 8
0 20 7
1 14 1
2 23 4
t 465 14
m 1 9
0 20 6
1 13 1
2 22 4
t 464 14
m 2 9
0 19 6
1 12 1
2 22 3
t 463 14
m 2 8
0 20 6
1 13 1
2 22 4
t 462 14
m 1 8
0 20 7
1 13 2
2 23 4
t 461 14
m 1 8
0 21 7
1 12 2
2 23 3
t 460 14
m 1 9
0 20 7
1 12 1
2 24 3
t 459 14
m 1 9
0 20 8
1 12 2
2 24 2
t 458 14
m 1 9
0 20 7
1 12 1
2 23 2
t 457 14
m 0 9
0 19 7
1 13 1
2 24 2
t 456 14
m 0 9
0 20 7
1 14 1
2 24 3
t 455 14
m 0 9
0 20 6
1 14 0
2 23 3
t 454 14
m 1 9
0 21 6
1 15 0
2 23 2
t 453 14
m 1 8
0 21 7
1 16 0
2 23 1
t 452 14
m 1 8
0 20 7
1 15 0
2 23 2
t 451 14
m 0 8
0 20 8
1 15 1
2 23 1
t 450 14
m 0 9
0 20 7
1 16 1
2 23 2
t 449 14
m 0 8
0 20 6
1 15 1
2 24 2
t 448 14
m 0 9
0 20 5
1 14 1
2 24 1
t 447 14
m 0 8
0 20 6
1 13 1
2 24 2
t 446 14
m 0 9
0 19 6
1 14 1
2 23 2
t 445 14
m 0 9
0 19 5
1 15 1
2 23 1
t 444 14
m 1 9
0 18 5
1 15 2
2 22 1
t 443 14
m 0 9
0 18 4
1 15 1
2 22 2
t 442 14
m 1 9
0 19 4
1 15 0
2 23 2
t 441 14
m 1 8
0 18 4
1 14 0
2 24 2
t 440 14
m 1 7
0 18 3
1 15 0
2 24 3
t 439 14
m 2 7
0 18 2
1 16 0
2 24 2
t 438 14
m 2 7
0 19 2
1 15 0
2 24 3
t 437 14
m 2 8
0 19 3
1 16 0
2 25 3
t 436 14
m 2 7
0 19 2
1 16 1
2 25 4
t 435 14
m 2 8
0 20 2
1 17 1
2 26 4
t 434 14
m 2 7
0 20 3
1 16 1
2 26 3
t 433 14
m 1 7
0 21 3
1 17 1
2 27 3
t 432 14
m 1 8
0 22 3
1 17 2
2 28 3
t 431 14
m 1 9
0 23 3
1 17 3
2 28 4
t 430 14
m 1 8
0 23 2
1 16 3
2 27 4
t 429 14
m 1 9
0 23 3
1 15 3
2 26 4
t 428 14
m 0 9
0 23 2
1 16 3
2 26 5
t 427 14
m 0 9
0 23 3
1 16 2
2 26 4
t 426 14
m 1 9
0 22 3
1 17 2
2 26 3
t 425 14
m 1 8
0 22 2
1 17 3
2 26 4
t 424 14
m 2 8
0 22 1
1 17 4
2 25 4
t 423 14
m 2 8
0 22 2
1 17 5
2 24 4
t 422 14
m 1 8
0 22 1
1 17 6
2 24 3
t 421 14
m 2 8
0 22 0
1 17 5
2 24 4
t 420 14
m 1 8
0 22 1
1 17 6
2 24 3
t 419 14
m 1 7
0 23 1
1 17 7
2 23 3
t 418 14
m 1 7
0 23 2
1 17 6
2 24 3
t 417 14
m 2 7
0 22 2
1 18 6
2 24 2
t 416 14
m 1 7
0 21 2
1 19 6
2 24 1
t 415 14
m 1 7
0 22 2
1 20 6
2 25 1
t 414 14
m 1 6
0 21 2
1 19 6
2 25 2
t 413 14
m 1 6
0 22 2
1 18 6
2 24 2
t 412 14
m 2 6
0 23 2
1 18 5
2 25 2
t 411 14
m 3 6
0 24 2
1 18 4
2 26 2
t 410 14
m 3 5
0 24 1
1 18 5
2 27 2
t 409 14
m 3 4
0 25 1
1 18 6
2 28 2
t 408 14
m 3 3
0 24 1
1 18 7
2 27 2
t 407 14
m 3 2
0 23 1
1 19 7
2 27 1
t 406 14
m 4 2
0 24 1
1 19 8
2 26 1
t 405 14
m 3 2
0 23 1
1 19 7
2 27 1
t 404 14
m 3 2
0 23 0
1 19 6
2 28 1
t 403 14
m 3 1
0 22 0
1 18 6
2 27 1
t 402 14
m 4 1
0 21 0
1 17 6
2 27 0
t 401 14
m 4 1
0 22 0
1 18 6
2 27 1
t 400 14
m 5 1
0 23 0
1 18 5
2 27 2
t 399 14
m 5 0
0 22 0
1 18 6
2 27 1
t 398 14
m 5 1
0 22 1
1 18 7
2 26 1
t 397 14
m 5 2
0 21 1
1 18 8
2 27 1
t 396 14
m 6 2
0 21 2
1 17 8
2 27 0
t 395 14
m 7 2
0 22 2
1 18 8
2 28 0
t 394 15
m 7 2
0 22 3
1 17 8
2 28 1
t 393 15
m 7 2
0 22 4
1 17 7
2 28 2
t 392 15
m 6 2
0 23 4
1 17 8
2 28 1
t 391 15
m 7 2
0 23 3
1 18 8
2 28 0
t 390 15
m 7 2
0 23 2
1 19 8
2 28 1
t 389 15
m 8 2
0 22 2
1 20 8
2 28 0
t 388 15
m 8 3
0 22 3
1 19 8
2 27 0
t 387 16
m 7 3
0 22 4
1 20 8
2 26 0
t 386 16
m 7 4
0 22 5
1 21 8
2 27 0
t 385 16
m 7 3
0 21 5
1 22 8
2 26 0
t 384 16
m 8 3
0 22 5
1 21 8
2 26 1
t 383 16
m 8 4
0 21 5
1 22 8
2 25 1
t 382 17
m 7 4
0 21 4
1 21 8
2 25 0
t 381 17
m 7 4
0 22 4
1 20 8
2 26 0
t 380 17
m 7 3
0 21 4
1 21 8
2 26 1
t 379 17
m 7 4
0 21 3
1 22 8
2 25 1
t 378 17
m 7 3
0 20 3
1 22 7
2 26 1
t 377 17
m 6 3
0 20 4
1 23 7
2 26 0
t 376 17
m 6 4
0 19 4
1 23 8
2 27 0
t 375 17
m 7 4
0 20 4
1 24 8
2 26 0
t 374 17
m 8 4
0 20 3
1 23 8
2 27 0
t 373 17
m 8 5
0 20 2
1 24 8
2 27 1
t 372 17
m 8 5
0 19 2
1 24 7
2 27 0
t 371 17
m 7 5
0 20 2
1 23 7
2 27 1
t 370 17
m 7 6
0 21 2
1 22 7
2 27 0
t 369 18
m 8 6
0 21 1
1 22 6
2 28 0
t 368 18
m 8 7
0 21 2
1 22 7
2 28 1
t 367 18
m 8 6
0 21 1
1 22 8
2 27 1
t 366 18
m 8 7
0 20 1
1 22 7
2 27 0
t 365 18
m 8 6
0 20 2
1 22 8
2 27 1
t 364 18
m 7 6
0 19 2
1 22 7
2 26 1
t 363 18
m 6 6
0 20 2
1 22 8
2 26 2
t 362 18
m 6 5
0 20 1
1 21 8
2 26 1
t 361 18
m 6 4
0 19 1
1 20 8
2 25 1
t 360 18
m 6 5
0 18 1
1 20 7
2 25 2
t 359 18
m 7 5
0 18 0
1 21 7
2 24 2
t 358 18
m 7 5
0 19 0
1 21 8
2 23 2
t 357 18
m 7 4
0 19 1
1 20 8
2 23 3
t 356 18
m 7 3
0 19 0
1 20 7
2 23 2
t 355 18
m 7 4
0 20 0
1 19 7
2 22 2
t 354 18
m 7 4
0 19 0
1 18 7
2 23 2
t 353 18
m 8 4
0 20 0
1 17 7
2 23 3
t 352 18
m 9 4
0 20 1
1 18 7
2 24 3
t 351 18
m 9 3
0 20 2
1 18 6
2 24 2
t 350 18
m 9 3
0 19 2
1 17 6
2 24 3
t 349 18
m 9 2
0 18 2
1 17 7
2 24 4
t 348 18
m 9 3
0 18 3
1 17 8
2 23 4
t 347 18
m 9 3
0 18 4
1 16 8
2 22 4
t 346 18
m 10 3
0 18 3
1 15 8
2 23 4
t 345 19
m 10 3
0 19 3
1 16 8
2 22 4
t 344 19
m 9 3
0 18 3
1 17 8
2 22 5
t 343 19
m 9 4
0 18 2
1 16 8
2 21 5
t 342 19
m 10 4
0 17 2
1 16 7
2 21 6
t 341 20
m 10 5
0 17 3
1 17 7
2 21 7
t 340 20
m 10 4
0 17 2
1 17 6
2 20 7
t 339 20
m 11 4
0 17 3
1 16 6
2 21 7
t 338 20
m 11 5
0 17 4
1 16 5
2 21 8
t 337 21
m 12 5
0 17 3
1 16 6
2 22 8
t 336 21
m 12 5
0 16 3
1 15 6
2 23 8
t 335 21
m 13 5
0 15 3
1 15 7
2 22 8
t 334 22
m 13 4
0 15 4
1 15 8
2 23 8
t 333 22
m 12 4
0 15 5
1 14 8
2 22 8
t 332 23
m 12 5
0 15 4
1 15 8
2 23 8
t 331 23
m 12 4
0 15 3
1 15 7
2 24 8
t 330 23
m 11 4
0 16 3
1 14 7
2 24 7
t 329 23
m 11 4
0 16 4
1 14 8
2 23 7
t 328 23
m 11 3
0 16 3
1 15 8
2 24 7
t 327 23
m 10 3
0 16 2
1 16 8
2 23 7
t 326 23
m 11 3
0 15 2
1 17 8
2 24 7
t 325 23
m 10 3
0 14 2
1 18 8
2 23 7
t 324 23
m 10 4
0 14 1
1 17 8
2 24 7
t 323 23
m 10 5
0 14 2
1 16 8
2 23 7
t 322 23
m 10 6
0 15 2
1 15 8
2 23 6
t 321 23
m 11 6
0 15 1
1 15 7
2 22 6
t 320 23
m 11 5
0 15 0
1 15 8
2 22 7
t 319 23
m 11 4
0 16 0
1 14 8
2 21 7
t 318 23
m 11 3
0 17 0
1 15 8
2 21 8
t 317 23
m 11 3
0 17 1
1 16 8
2 22 8
t 316 23
m 11 2
0 17 2
1 16 7
2 23 8
t 315 23
m 12 2
0 17 1
1 16 6
2 22 8
t 314 23
m 11 2
0 18 1
1 16 5
2 23 8
t 313 23
m 11 2
0 17 1
1 17 5
2 22 8
t 312 23
m 11 1
0 18 1
1 16 5
2 21 8
t 311 24
m 11 1
0 17 1
1 15 5
2 22 8
t 310 24
m 11 0
0 18 1
1 15 6
2 22 7
t 309 25
m 10 0
0 17 1
1 15 7
2 22 6
t 308 25
m 11 0
0 16 1
1 15 6
2 23 6
t 307 25
m 11 0
0 16 0
1 15 7
2 22 6
t 306 25
m 10 0
0 16 1
1 15 6
2 21 6
t 305 25
m 11 0
0 16 2
1 15 7
2 20 6
t 304 25
m 10 0
0 17 2
1 16 7
2 20 5
t 303 25
m 11 0
0 17 1
1 16 8
2 20 4
t 302 25
m 12 0
0 18 1
1 15 8
2 20 3
t 301 26
m 12 1
